timestamp,temperature,humidity,moisture
2023-01-01 00:00:00,15.25820034233752,60.73185401456448,40.16046261831436
2023-01-01 01:00:00,17.84639079336273,56.429600567239476,38.2811023895321
2023-01-01 02:00:00,20.25820034233752,49.29562914421406,36.575447647594274
2023-01-01 03:00:00,22.329268154202996,49.48377572258637,40.78647663844174
2023-01-01 04:00:00,23.918454380181906,47.11733418191947,50.24939332853073
2023-01-01 05:00:00,24.917458605228205,55.58550537711298,38.66226978415693
2023-01-01 06:00:00,25.25820034233752,58.47993632239921,47.379142289849284
2023-01-01 07:00:00,24.917458605228205,44.164982030991126,42.915648492876215
2023-01-01 08:00:00,23.918454380181906,55.45937855321237,47.708552171023506
2023-01-01 09:00:00,22.329268154202996,53.548331661231416,40.22828916253291
2023-01-01 10:00:00,20.25820034233752,50.732880660079296,40.38106434659245
2023-01-01 11:00:00,17.84639079336273,52.00776032751202,50.229370524248
2023-01-01 12:00:00,15.258200342337522,58.64142154800432,38.054123232412145
2023-01-01 13:00:00,12.670009891312313,61.766562025650074,36.81449912764156
2023-01-01 14:00:00,10.258200342337524,71.58496294711748,39.16868210116771
2023-01-01 15:00:00,8.187132530472049,63.66581712947159,45.62678210748088
2023-01-01 16:00:00,6.597946304493137,67.91618801850574,41.943524458114325
2023-01-01 17:00:00,5.598942079446838,69.5228973992466,45.753844140634214
2023-01-01 18:00:00,5.2582003423375205,62.465966507228984,42.148588642065704
2023-01-01 19:00:00,5.598942079446836,71.64288264125574,45.51254446725953
2023-01-01 20:00:00,6.597946304493135,65.94583535254381,43.943413586021826
2023-01-01 21:00:00,8.187132530472043,59.20011376335601,43.56588586034809
2023-01-01 22:00:00,10.258200342337517,57.33365124410396,33.52307085246217
2023-01-01 23:00:00,12.670009891312304,63.500593691030794,47.26788536609563
2023-01-02 00:00:00,15.516324174341186,57.33564325086746,40.09287366391847
2023-01-02 01:00:00,18.10451462536639,60.30458787571212,48.67636215705979
2023-01-02 02:00:00,20.516324174341186,57.12308019917842,46.97289610698678
2023-01-02 03:00:00,22.58739198620666,59.75266053367917,35.467762788315454
2023-01-02 04:00:00,24.17657821218557,58.02904366771892,36.41259478607498
2023-01-02 05:00:00,25.175582437231867,55.46698014179988,36.834685410857446
2023-01-02 06:00:00,25.516324174341186,46.39534743717303,44.743266962684444
2023-01-02 07:00:00,25.175582437231867,68.12989922727533,38.44508243998612
2023-01-02 08:00:00,24.176578212185575,47.35861316550222,32.11695940365535
2023-01-02 09:00:00,22.58739198620666,55.5876376706195,46.98101788023014
2023-01-02 10:00:00,20.516324174341186,58.11194015273722,41.68091538392024
2023-01-02 11:00:00,18.104514625366395,58.14692841306182,47.384957252780744
2023-01-02 12:00:00,15.516324174341188,58.22651407414679,45.59670210746198
2023-01-02 13:00:00,12.928133723315979,60.76555504901921,46.87758505128697
2023-01-02 14:00:00,10.51632417434119,59.81646817332338,36.71085013661809
2023-01-02 15:00:00,8.445256362475714,63.13404965841826,40.93721418083303
2023-01-02 16:00:00,6.856070136496802,59.01640292769822,40.551062014874184
2023-01-02 17:00:00,5.857065911450503,68.06711317628425,39.208992671442765
2023-01-02 18:00:00,5.516324174341186,65.96216072966284,43.60758128246159
2023-01-02 19:00:00,5.857065911450501,72.97463728259409,40.784859868656945
2023-01-02 20:00:00,6.8560701364968,58.89729259648598,36.49813361801262
2023-01-02 21:00:00,8.445256362475709,69.86446828626373,44.416509470142444
2023-01-02 22:00:00,10.516324174341182,60.04150474493013,43.35534007313927
2023-01-02 23:00:00,12.92813372331597,66.75987031138504,40.38461426105834
2023-01-03 00:00:00,15.774295008348806,65.12702175560773,49.36634498639675
2023-01-03 01:00:00,18.362485459374014,55.11477464785642,44.75016425797681
2023-01-03 02:00:00,20.774295008348805,66.62119919323526,36.05369196238246
2023-01-03 03:00:00,22.84536282021428,51.27497228330172,31.632884595921162
2023-01-03 04:00:00,24.43454904619319,58.855164498581956,48.7335348857195
2023-01-03 05:00:00,25.43355327123949,48.47975602355766,37.86390234414817
2023-01-03 06:00:00,25.77429500834881,58.35826882786032,49.36681362072082
2023-01-03 07:00:00,25.43355327123949,43.065381881028415,43.961902446332005
2023-01-03 08:00:00,24.434549046193194,54.80705918646072,49.821524426930594
2023-01-03 09:00:00,22.845362820214284,59.99806108244666,28.99403521938257
2023-01-03 10:00:00,20.774295008348805,56.52020329145184,44.01735036250567
2023-01-03 11:00:00,18.362485459374017,55.95845396719521,39.26292541448419
2023-01-03 12:00:00,15.774295008348808,61.75750719314001,40.12906974937772
2023-01-03 13:00:00,13.186104557323599,59.55923712879825,34.57558044138061
2023-01-03 14:00:00,10.774295008348808,72.11799390847256,41.45085963356192
2023-01-03 15:00:00,8.703227196483336,57.44268006480234,44.00074356129979
2023-01-03 16:00:00,7.114040970504423,55.09746501831711,31.35492889782292
2023-01-03 17:00:00,6.115036745458124,66.85230374072026,43.92831153634526
2023-01-03 18:00:00,5.7742950083488065,54.10311195901881,43.19895350051088
2023-01-03 19:00:00,6.115036745458122,72.82742155276671,47.16802585692729
2023-01-03 20:00:00,7.114040970504421,74.35451573584459,43.27845020731673
2023-01-03 21:00:00,8.70322719648333,52.92713707052426,40.743122719272115
2023-01-03 22:00:00,10.774295008348801,60.536865770117814,32.438472558596395
2023-01-03 23:00:00,13.18610455732359,55.81044923073236,40.53199653563535
2023-01-04 00:00:00,16.032036402034798,66.56121943367062,32.637135629511505
2023-01-04 01:00:00,18.620226853060004,59.030071884011925,42.9645863401992
2023-01-04 02:00:00,21.032036402034798,54.19036436965087,42.94543816072288
2023-01-04 03:00:00,23.103104213900274,57.6790489963474,46.706082651104744
2023-01-04 04:00:00,24.692290439879184,53.07057692074424,48.44895052342139
2023-01-04 05:00:00,25.69129466492548,54.649239964429526,40.7502569723524
2023-01-04 06:00:00,26.032036402034798,45.56726962099992,50.883267829914686
2023-01-04 07:00:00,25.69129466492548,55.21491154549952,40.21257292953128
2023-01-04 08:00:00,24.692290439879187,53.052479335263705,42.91632675567347
2023-01-04 09:00:00,23.103104213900274,67.01636191666928,41.367317254173116
2023-01-04 10:00:00,21.032036402034798,62.67645786281018,44.58902730847526
2023-01-04 11:00:00,18.620226853060007,55.42680591885199,37.53864626927576
2023-01-04 12:00:00,16.032036402034798,65.87122381239124,45.54975761008998
2023-01-04 13:00:00,13.44384595100959,59.00465699681346,34.85377170811553
2023-01-04 14:00:00,11.032036402034802,64.1876257760561,40.96272765162108
2023-01-04 15:00:00,8.960968590169326,61.59465545298838,38.84755044385446
2023-01-04 16:00:00,7.371782364190414,64.47493594622478,43.4511977476351
2023-01-04 17:00:00,6.372778139144115,70.94008235794979,54.61502376759158
2023-01-04 18:00:00,6.032036402034798,70.01211103518808,40.31278271280385
2023-01-04 19:00:00,6.372778139144113,63.37015224996102,43.47223043231574
2023-01-04 20:00:00,7.3717823641904126,61.30272145283557,32.53481414252931
2023-01-04 21:00:00,8.96096859016932,61.06037533142482,48.826786546347186
2023-01-04 22:00:00,11.032036402034795,68.65604154433525,48.17592825882807
2023-01-04 23:00:00,13.443845951009582,63.02216882107513,48.61745257479987
2023-01-05 00:00:00,16.2894719810617,53.23167719070699,41.15262946624739
2023-01-05 01:00:00,18.877662432086908,57.85528905270488,42.49928553142085
2023-01-05 02:00:00,21.2894719810617,58.48780967691888,35.26272508922478
2023-01-05 03:00:00,23.360539792927174,52.77188092788479,47.42945911357601
2023-01-05 04:00:00,24.949726018906084,63.81581953250979,49.26862524544613
2023-01-05 05:00:00,25.948730243952383,55.092190373094574,34.20215171671191
2023-01-05 06:00:00,26.2894719810617,62.0333900951716,38.142447746305095
2023-01-05 07:00:00,25.948730243952383,56.98645960680515,47.50134351583316
2023-01-05 08:00:00,24.949726018906084,47.457191377626536,44.356979252693755
2023-01-05 09:00:00,23.360539792927174,56.72370655195028,33.91087864573803
2023-01-05 10:00:00,21.2894719810617,51.97080582797812,32.17852936435612
2023-01-05 11:00:00,18.877662432086908,50.824097163063065,37.61135614756947
2023-01-05 12:00:00,16.2894719810617,51.85358282433464,40.802797242652275
2023-01-05 13:00:00,13.701281530036491,61.6320635621239,53.3435699785728
2023-01-05 14:00:00,11.289471981061702,62.870447444918305,39.13708470526899
